formation_energy_per_atom,band_gap,density,vpa,PymatgenData mean row,PymatgenData std_dev row,PymatgenData mean group,PymatgenData std_dev group,PymatgenData mean atomic_mass,PymatgenData std_dev atomic_mass,PymatgenData mean atomic_radius,PymatgenData std_dev atomic_radius,PymatgenData mean boiling_point,PymatgenData std_dev boiling_point,PymatgenData mean melting_point,PymatgenData std_dev melting_point,PymatgenData mean X,PymatgenData std_dev X,elastic_modulus
-0.07984609874999982,0.0,3.6883438502783035,30.76670063184724,3.75,2.1213203435596424,4.0,8.48528137423857,68.33815196,128.26459563548232,1.8250000000000002,0.07071067811865465,1303.5,417.19300090006305,422.40250000000003,145.75592080598304,1.1025,0.4879036790187178,10.285714285714286
-1.9113914861580075,2.7081999999999997,3.26938358152157,33.70457074193595,3.888888888888889,1.8303005217723127,13.11111111111111,9.305912099305473,66.3598782,62.44140344738261,1.4055555555555557,0.9297849213662265,688.6288888888889,1173.7488817651756,237.53999999999996,154.340421131342,2.5,1.4033941000303516,8.307692307692308
-2.4341057221425,2.4327,5.1469623173714565,17.473793858873044,2.875,2.4099154150493143,16.0,2.8284271247461903,54.1613024,100.80670723042904,0.74375,0.662672328820674,501.8825,1434.8053815333014,132.5725,239.61552033333604,3.48,1.3588230201170424,15.954545454545455
0.01534120250000004,0.0,1.5614484407092162,90.89164722716919,5.0,0.0,1.0,0.0,85.4678,0.0,2.35,0.0,961.0,0.0,312.46,0.0,0.82,0.0,12.705882352941176
-1.8137255546424997,0.0,5.77551149624303,15.004118662000137,2.875,2.4099154150493143,15.375,4.56996886035511,52.1857399,97.9869918899992,0.73125,0.6311619321658941,638.5075,1994.1158672724343,349.0625,1123.389184778331,3.5199999999999996,1.2548490562000492,15.954545454545455
-0.9620046275000003,0.060900000000000176,4.273364228009672,45.84622702872308,5.0,0.0,13.75,9.192388155425117,117.9843525,25.22990229292317,1.4374999999999998,0.10606601717798221,1513.55,2987.2433078006884,822.1375,1231.1789720629572,2.3275,0.9404520189781082,6.75
-1.8349901497977585,4.1193,2.9679997426572577,46.76717650453464,4.5,1.2909944487358056,9.0,9.237604307034012,83.59030547500001,53.556323140530765,1.8000000000000003,0.7302967433402215,668.1275,381.6503317064806,299.1424999999999,91.94837369415514,1.8575,1.2324061830419386,8.307692307692308
-0.6623480824999999,0.13230000000000075,5.816779061509342,28.5085734894516,4.75,1.0488088481701516,7.5,7.014271166700073,99.864,84.02292635703662,1.6375,0.2067607312813534,1754.72,1004.0523294729215,742.35,486.6734341629919,1.49,0.6200645127726631,20.925
-0.4058425407631527,3.2243999999999997,3.0899303270528833,23.793202680738286,2.857142857142857,2.9519969028245465,1.1428571428571428,0.46291004988627577,44.274380542857145,76.18477987512456,1.1428571428571428,1.402421375438108,532.3028571428571,849.6384218511508,253.45999999999998,494.02160261470345,1.625714285714286,0.881415258061067,16.434782608695652
-2.445198742342207,4.0621,2.7437788571394828,34.04761428074381,3.8,1.531282986977553,10.8,9.996551129402512,56.25831158000001,50.46156682241643,1.5,0.8729656153121047,745.766,1118.594968841377,378.331,633.9663595842312,2.272,1.4422181192344923,14.4
-1.3783147980700001,3.426,4.180392274674802,31.314847897793154,3.75,2.1213203435596424,16.5,1.4142135623730951,78.83485,122.70240126167052,1.15,0.42426406871192857,638.5825,1129.8788545901723,264.79999999999995,263.6094080263449,2.875,0.8061017305526642,9.0
-0.7019603644766667,4.0523,2.4273308466102423,11.167086495854086,1.6666666666666667,1.5634719199411429,6.0,10.03327796219494,16.323743333333333,40.7680964096074,0.4666666666666666,0.4790035954399971,81.74666666666667,160.99542243319976,64.14833333333334,130.02565244767837,2.466666666666667,0.5343323975870365,14.4
-2.1673337929999996,3.2157999999999998,3.043264282456045,18.28779708727723,2.8333333333333335,1.7159383568311666,12.0,8.366600265340756,33.51598333333333,42.49185581390208,0.9916666666666667,0.8567542108316585,988.4666666666667,2296.999060610266,497.6216666666666,1230.7722050381396,2.7466666666666666,1.4550754085079043,16.363636363636363
-1.2823420254166662,0.0,5.388079311439807,22.624589138599912,3.888888888888889,1.8303005217723127,12.88888888888889,6.553624951124378,73.41175111111112,88.07300230912445,1.1444444444444446,0.2913331426391443,2111.6911111111112,2966.7894724103703,1193.1344444444444,1715.6996798449313,2.2977777777777777,0.6293488698647198,21.6
-0.1631954241666668,1.2521,6.6672644977406375,37.26687128549386,5.333333333333333,0.7071067811865476,14.666666666666666,4.949747468305833,149.63098,48.21020800111165,1.3833333333333335,0.03535533905932725,1670.9333333333334,2574.292947587745,938.3666666666668,1169.9435248122022,2.533333333333333,0.2687005768508883,9.0
-1.3884465812066666,4.1669,3.252075278723843,20.59285274954532,3.0,1.7320508075688772,6.666666666666667,8.962886439832502,40.32998,39.44863357989983,1.0666666666666667,0.7783529619223745,703.0933333333332,925.9221274671718,464.93666666666667,576.8763333967977,2.0533333333333332,0.9881970113966817,13.263157894736842
-0.001457036874999762,0.0,4.166013763211308,30.23197490840085,4.25,0.7071067811865476,10.75,9.192388155425117,75.84695,9.070624367704792,1.525,0.7778174593052023,2560.0,1507.5516574897192,986.6650000000001,635.6465698798352,1.7125,0.8414570696119914,16.363636363636363
-1.977305712672414,2.7907,4.0022421695000086,25.460214863631464,3.6,2.4494897427831783,7.2,8.993052874302476,61.364377160000004,73.08591988507838,1.49,1.1513578939669455,962.0799999999999,1210.5162183961022,454.5559999999999,704.541817096402,2.0060000000000002,1.5062494813277114,9.0
-0.23128832750000017,0.0,2.9951548237244547,18.80012827288588,2.75,2.1213203435596424,4.0,8.48528137423857,33.91025,76.28055823406117,1.4749999999999999,0.07071067811865482,1797.5,516.1879502661797,447.705,16.928136341605946,1.18,0.565685424949238,10.588235294117647
-0.5863132369218751,0.9754,5.569335960381716,29.367382003784847,4.5,1.0954451150103324,11.0,7.745966692414834,98.49621725,74.80066929188527,1.4625,0.5484067833278506,1519.25,1176.2160940915576,665.4649999999999,497.35351809351863,2.1149999999999998,0.9457483809132321,12.0
-0.45143513369791677,1.831,7.181322658792382,32.152085439155606,5.166666666666667,1.148120994574099,11.0,6.396021490668313,139.04791783333334,74.14173507243855,1.45,0.5274294437949196,2044.0,1387.937252969967,885.4083333333333,583.2597280215891,2.2566666666666664,0.8219046615802059,11.25
0.0,1.0495999999999999,4.074684630977836,51.71684418447793,5.0,0.0,17.0,0.0,126.90447,0.0,1.4,0.0,457.4,0.0,386.85,0.0,2.66,0.0,9.473684210526315
-0.5043932824999997,0.0,9.84393900839368,23.491228114220938,5.25,1.6431676725154984,6.5,5.761944116355173,139.25972682,89.84340932731136,1.5875000000000001,0.3012474066278414,2761.75,1201.208516453326,1028.3825,499.9157326890202,1.7825000000000002,0.9619303509090459,24.545454545454547
-0.41494876499999983,1.8391,4.386591441764292,40.4344966412523,4.666666666666667,0.6666666666666667,15.333333333333334,3.431876713662333,106.81448,40.259036430351884,1.375,0.054006172486732076,1251.1000000000001,1614.6083921496258,534.68,522.3693829083018,2.391666666666667,0.5379229602007254,9.473684210526315
-1.1382668854166667,0.48360000000000003,3.2264824284049336,32.06927640269519,4.0,2.1213203435596424,6.0,10.606601717798213,62.31166666666667,49.121576718179554,1.7666666666666666,1.2374368670764582,670.7333333333333,615.7485850572456,226.5733333333333,182.19313324052584,1.6933333333333334,1.8526197667087545,9.473684210526315
-0.7490517984126986,0.0,4.518851368192341,29.06728099282301,4.333333333333333,1.1547005383792517,10.333333333333334,7.234178138070235,79.101254,44.48413919204853,1.4833333333333334,0.5008326400438906,1693.3333333333333,1162.9739177356187,624.1266666666667,380.58035174366705,1.7,0.6596211033616193,23.225806451612904
-1.3986448075000006,0.0,3.5950987852448435,38.21398168527042,4.25,0.7071067811865476,13.75,9.192388155425117,82.734,8.004448763031723,1.25,0.28284271247461906,1419.5,3075.914498161482,731.35,1316.774247925589,2.5524999999999998,1.1525840533340723,9.473684210526315
-1.493823576666666,2.8949,5.630384678235348,15.689871860616904,3.0,2.1213203435596424,16.0,0.0,53.1996,78.9135410444874,0.8666666666666666,0.565685424949238,480.4666666666667,827.8806194132098,277.42,472.2483348832476,2.9933333333333336,0.9475230867899735,31.5
-0.39492176367187515,1.6171,2.90873026241068,56.423031302803956,4.5,0.7071067811865476,15.0,1.4142135623730951,98.835,28.107494552165264,1.2999999999999998,0.21213203435596428,1916.5,1355.5236995346115,499.53999999999996,7.834743135546935,2.255,0.41719300090006295,19.285714285714285
-1.633419703951111,2.6471999999999998,2.5055487796887173,30.818701669766742,3.4444444444444446,0.9746794344808964,13.333333333333334,9.391485505499116,46.501622222222224,40.85675525689111,1.3111111111111111,0.6985699678629194,528.8511111111111,589.7993654159014,269.47999999999996,247.31651553222238,2.5222222222222226,1.37591424151362,16.615384615384617
-1.558211661195,0.1521999999999999,2.6327219393211356,24.969863510648054,3.25,0.7071067811865476,14.25,7.7781745930520225,39.588775,11.69773819184717,1.1,0.28284271247461895,915.3325,1912.6460613636805,673.7,1420.1532593350619,2.785,1.0606601717798214,13.5
-0.7830409841666665,2.5562,4.294021769192879,35.90185336812503,4.333333333333333,0.7071067811865476,16.0,2.1213203435596424,92.83933333333333,27.439985750725164,1.25,0.21213203435596428,1179.6666666666667,1798.1725445573904,345.56,169.19651060231706,2.6266666666666665,0.7071067811865476,20.482758620689655
-2.8368698944639283,6.1556,4.424040803720041,16.39070382960517,2.625,2.0662116951635836,16.25,2.1838568563966754,43.66843514999999,95.50205051141084,0.7375,0.7356315967614809,350.7725,861.1380361698474,151.935,286.1560099504626,3.4612499999999997,1.4273038057281826,19.285714285714285
-1.7858991739655175,4.4247,3.485262633068681,50.69609464560541,5.0,1.4142135623730951,9.0,11.313708498984761,106.40472595,37.477686051222626,1.875,1.025304832720494,638.0,432.7493500861671,283.695,25.307351698666512,1.875,1.534421715174808,11.73913043478261
-0.32481575428571424,1.1257000000000001,4.456917871194074,36.82979889891324,4.428571428571429,1.4142135623730951,15.142857142857142,2.1213203435596424,98.85186817142858,71.14799636849688,1.3571428571428572,0.10606601717798206,1698.4285714285713,1082.5804819966042,782.8914285714285,149.06518054193612,1.9600000000000002,0.3464823227814082,11.73913043478261
-1.6686925938400003,2.7216,2.9185609078072337,32.32021239070661,3.6666666666666665,1.3416407864998738,13.333333333333334,9.391485505499116,56.805955555555556,45.965863647972505,1.3444444444444443,0.7847770384000796,513.0733333333333,563.4504658308483,264.13111111111107,244.776903363042,2.5222222222222226,1.37591424151362,13.5
-2.936966831666666,3.1522,3.0660222889748954,18.01685329451994,2.75,1.5629642167551832,13.0,7.452708040897425,33.26635,45.21103840310935,0.8666666666666666,0.5408987230262505,1055.2166666666667,2123.9137495267014,582.005,1155.1583902750554,2.8533333333333335,1.2067997821866367,22.64516129032258
-0.3160379443749999,0.6212,3.4790369522385447,45.124204476631974,5.0,0.0,4.5,9.899494936611665,94.54084999999999,25.662460724178427,2.125,0.6363961030678928,1185.75,635.6889962867062,460.28999999999996,418.12638185122927,1.1275,0.8697413408594533,21.65625
-0.24786374249999987,0.9962,5.1555711925076695,23.101642883909765,4.0,0.0,14.0,4.242640687119285,71.725,11.566852726649541,1.25,0.14142135623730964,1766.0,2027.9822484430183,811.785,772.1393918522742,2.4299999999999997,0.7495331880577404,12.115384615384615
-1.5432149805066666,0.04059999999999997,2.6753566689542145,28.20264247259671,3.3333333333333335,0.7071067811865476,15.333333333333334,3.5355339059327373,45.43833333333333,21.18209073722422,1.1166666666666667,0.2474873734152917,552.74,665.3096993506107,345.2933333333333,368.45920154068614,2.6566666666666667,1.067731239591687,12.115384615384615
-0.8063246890625004,2.2577,3.860577830383567,51.457177814567515,4.5,2.1213203435596424,15.0,1.4142135623730951,119.6325,123.83914612310599,1.4,0.5656854249492381,1369.935,922.1591665488122,494.485,150.0834143068447,2.455,0.1767766952966369,12.115384615384615
-0.37129833833333353,1.3295000000000003,6.151015975481926,41.70772961089149,5.333333333333333,0.5773502691896258,16.0,1.0,154.49495666666667,47.187059581177905,1.4666666666666668,0.11547005383792526,1185.1333333333334,692.9219677087265,551.3033333333333,168.01140149803322,2.2600000000000002,0.3487119154832539,12.115384615384615
-2.779016999214,3.8279,4.64347257294799,21.60402584428411,3.3,2.121320343559643,13.0,8.136762043449725,60.41273192,77.94101470087398,1.115,1.027656356087431,652.318,1032.470745528615,195.28500000000003,245.1976749517094,2.892,1.7880523019427477,25.2
-0.9672695005066672,0.08620000000000005,3.294832313104482,21.812243657629242,3.3333333333333335,0.7071067811865476,14.333333333333334,5.656854249492381,43.27973166666667,16.603005108082463,1.1166666666666667,0.2474873734152917,1226.0733333333335,2093.6653973474367,703.7333333333332,1128.8252654862047,2.733333333333333,0.9050966799187811,12.115384615384615
0.015045847500000153,0.0,1.035061912263127,36.882247882246325,3.0,0.0,1.0,0.0,22.98976928,0.0,1.8,0.0,1156.0,0.0,370.87,0.0,0.93,0.0,31.5
-1.3617887688569996,0.4712000000000005,3.5576088474005854,23.846296574733604,3.8,1.2865350418053538,7.2,8.424103349400417,51.08931032,46.00891102464449,1.485,0.6249482737215827,1645.4389999999999,1173.857745837967,781.674,567.2468223706989,1.6940000000000002,1.3175761444985727,43.544117647058826
-1.076704689089285,0.0015999999999999348,2.2911278338013616,30.822489516237585,3.4,1.0690449676496976,12.8,7.901175319442762,42.5273124,28.69637822118147,1.27,0.7216053531635459,732.922,175.417583700804,358.96799999999996,48.14741233218786,2.15,0.9112785366881915,12.115384615384615
-0.9903028995862069,0.0,5.1532189609242876,36.94131277416042,4.8,1.3093073414159542,12.8,8.298020417975776,114.64149038000001,63.64185030870874,1.5099999999999998,0.7504760394005167,513.976,326.06976221135784,266.662,28.461749268598567,2.3339999999999996,1.1450389887310763,26.25
-0.24826526625000023,0.0,2.898233628721891,31.220512246319654,4.0,0.8944271909999159,4.5,6.228964600958975,54.49094232,44.9316975146115,1.7375,0.13693063937629155,1753.75,531.7528561277317,757.655,452.7759813859388,1.1775,0.4414861266223436,20.322580645161292
-0.7354124293956047,1.6806999999999999,3.072073756052494,26.51607679970723,3.4615384615384617,1.1420804814403216,14.461538461538462,3.345990462316508,49.055963384615374,42.58748621776913,1.0923076923076922,0.22841609628806422,1273.1507692307691,1459.3102529292212,709.6638461538462,830.9237974465789,2.4323076923076923,0.25323558373491906,12.115384615384615
-1.5440916355066667,4.057,2.7553050328363193,27.384310166022647,3.3333333333333335,0.7071067811865476,15.333333333333334,3.5355339059327373,45.43833333333333,21.18209073722422,1.1166666666666667,0.2474873734152917,552.74,665.3096993506107,345.2933333333333,368.45920154068614,2.6566666666666667,1.067731239591687,12.115384615384615
-1.792565957743438,4.0951,3.074636492888286,17.951632281149365,2.5,1.0954451150103324,16.5,0.6324555320336759,33.239051599999996,33.42575560007396,0.6875,0.3416869912653977,304.565,477.20892066263804,163.96499999999997,241.0243779371705,3.4875,0.7392631466534769,12.115384615384615
-2.2451823475000006,1.2943,2.4909758623423763,18.702338547534605,2.6666666666666665,1.3522468075656264,12.583333333333334,7.013252760717688,28.055391666666665,24.517141557189856,0.8541666666666666,0.5158557384164132,1241.3,2343.050613684159,733.1999999999999,1382.4962168896832,2.8533333333333335,1.1921361379593236,22.90909090909091
-0.5045470433333333,1.2970000000000002,6.081527381617852,37.90651993773092,5.0,1.0,16.0,1.0,138.82813333333334,65.26662617949034,1.3833333333333335,0.2254624876411448,1143.3333333333333,759.368377886078,510.9533333333333,230.25914647052207,2.36,0.5211525688318153,12.115384615384615
-3.4279324540175002,5.3881,2.914907962518643,19.424250586612413,2.625,1.743118337480717,14.75,7.716116998754072,34.097302400000004,51.32981703946849,0.78125,0.776518363743427,642.7725,1577.8078962086804,242.6575,566.8977043388122,3.355,1.7396551382386107,34.851063829787236
-0.9152247916666663,0.7161,4.3046304045385355,36.46601168730932,4.555555555555555,0.5976143046671969,12.666666666666666,7.937253933193771,94.5311711111111,22.880746859721466,1.4999999999999998,0.561964030369001,822.3111111111111,1067.6303118856933,476.65222222222224,577.3619002998528,2.3333333333333335,1.0127896411115476,20.322580645161292
-0.31986526989583314,0.0,7.255679532705848,27.85385900172133,4.666666666666667,1.4142135623730951,15.333333333333334,1.4142135623730951,121.70666666666666,90.67937361936283,1.3666666666666665,0.459619407771256,1312.6666666666667,752.3616151824866,529.5366666666667,75.38465394229785,2.4766666666666666,0.1555634918610403,18.0
-1.4310641390357144,1.3347,2.7920617263312484,36.21104488285015,4.0,1.224744871391589,7.714285714285714,10.26436275942851,60.88593428571428,56.1927466559777,1.742857142857143,0.7708992893275454,733.2857142857143,480.287931498239,310.65999999999997,141.20127425062424,1.72,1.4111697275664612,19.636363636363637
-0.07462817874999983,0.0,3.7026518841323703,30.647809899476496,3.75,2.1213203435596424,4.0,8.48528137423857,68.33815196,128.26459563548232,1.8250000000000002,0.07071067811865465,1303.5,417.19300090006305,422.40250000000003,145.75592080598304,1.1025,0.4879036790187178,35.234042553191486
-1.7246026439511108,1.2028999999999999,2.5354858622261602,28.300860574140916,3.4444444444444446,0.9746794344808964,12.333333333333334,9.67470929795826,43.21273333333333,27.645543187311404,1.3055555555555556,0.6974955196988724,892.9622222222222,1890.8390863436794,459.1844444444444,996.1661445336316,2.5,1.392530071488584,16.258064516129032
-0.45544080322916675,1.7241,6.96513375128853,27.73333078265385,4.5,2.1213203435596424,14.0,2.8284271247461903,116.3275,119.16517029946293,1.25,0.3535533905932738,673.875,62.21832567660432,311.34000000000003,108.92272857397579,2.29,0.4101219330881976,16.258064516129032
-3.5719211946822216,7.9633,1.4929974448624364,17.428085580043447,2.0,0.0,12.0,10.606601717798213,15.669662799999998,7.061324728948862,0.6833333333333332,0.3889087296526012,970.6866666666666,1878.7615044092213,555.6866666666666,1065.235152654098,3.1766666666666663,1.7041273426595795,26.526315789473685
-2.8211643677139997,4.573200000000001,3.714409128117311,17.114873935504797,2.9,1.602799275405807,12.0,9.486832980505138,38.283738848,37.738790651063006,1.065,0.9969998097741319,447.51800000000003,588.8041654064618,240.69699999999997,406.5730132100379,2.863,1.8586614575530165,36.734693877551024
-0.3460301084827586,0.5693000000000001,3.9328237717168983,44.34239639655528,5.0,1.2649110640673518,4.5,7.6681158050723255,105.020612975,90.05932323997169,2.15,0.4516635916254486,1211.25,459.2370847394622,379.76249999999993,121.58049888859644,1.1124999999999998,0.6629253351622639,16.258064516129032
-1.6191116560844445,3.6398,2.278112679803601,13.289470547169374,2.2222222222222223,0.8944271909999159,14.222222222222221,6.176568626672904,18.23197777777778,11.051865764001118,0.7444444444444444,0.5318599439702149,272.5466666666667,746.888426848348,174.4333333333333,473.23774667179714,3.08,1.0719701488381101,14.4
-2.6507291665175003,4.3934,4.990010185812511,18.30805970440495,2.875,2.4099154150493143,16.25,2.1838568563966754,55.0167149,103.10406321424907,0.79375,0.817536167160441,514.5225,1167.9870101161227,225.245,483.91276187727505,3.4437499999999996,1.4669683547528056,14.4
-1.3715769701785714,1.9169000000000003,2.2180311746364993,25.4779204301074,3.1666666666666665,0.5270462766947298,13.666666666666666,6.765927710061479,34.031612333333335,6.932075883088108,1.0999999999999999,0.31622776601683794,1087.4133333333332,1277.713035405229,614.1233333333333,759.7553196333087,2.311666666666667,0.634687149529418,14.4
-3.0415866333925,1.0438999999999998,3.78781940779545,17.07714491726456,2.75,2.0380986614602725,14.5,7.189736274183337,38.9543024,54.55602375859843,0.74375,0.6649898784654834,1053.5225,2692.263751015262,534.6537500000001,1312.7196090310435,3.42625,1.5430028166881913,28.928571428571427
-0.40198301552322785,1.2751,4.544177201841703,33.89974586995432,4.5,1.0801234497346432,12.666666666666666,7.817359599705715,92.76894198333332,29.448681553627143,1.4666666666666668,0.7535103036971543,1201.8333333333333,779.9565871109608,585.42,422.6319023295173,2.153333333333333,0.919770502776523,14.727272727272727
-1.1847315765714284,1.4458,3.3077934811482894,36.161263034674356,4.142857142857143,0.46291004988627577,11.428571428571429,9.269766525030251,72.03322857142857,29.99860522096938,1.4857142857142858,0.6079826125333334,946.8571428571429,1300.6604915525472,509.18714285714276,713.4370012732128,2.2399999999999998,1.2357184145265458,14.727272727272727
-0.43655520334285713,0.9475000000000002,1.9148642526813706,29.6781282849805,3.4,0.7071067811865476,9.4,9.899494936611665,34.2235772,5.744915913807791,1.48,0.8485281374238572,742.8,340.82546853191593,324.992,13.59766340221728,1.6420000000000001,0.9687362902255701,23.44736842105263
-1.1565139717262498,3.4172000000000002,2.6632880246795927,12.91283153595801,2.0,1.224744871391589,11.714285714285714,8.964214570007952,20.710497142857143,32.62730391940599,0.5785714285714285,0.3688786095335816,194.1942857142857,414.47278938774394,105.88857142857144,210.92296774279603,2.9585714285714286,0.7491471341274879,16.676470588235293
-0.7150146975175751,1.8005,3.6972598170314583,17.883690928728665,2.6363636363636362,1.9108016094554858,9.090909090909092,8.004359277410058,39.81878727272727,64.28061601264439,0.7818181818181817,0.5460747883015702,1026.6327272727272,1970.9244754954404,600.2236363636364,1229.742685774662,2.4045454545454543,0.34331150679473943,20.25
0.007106380989583272,1.0119000000000002,4.403367043888126,29.776342374348562,4.0,0.0,16.0,0.0,78.96,0.0,1.15,0.0,958.0,0.0,494.0,0.0,2.55,0.0,14.727272727272727
-0.15245801749999988,1.6471,5.68730065552409,27.803211474335928,4.5,0.7071067811865476,14.0,4.242640687119285,95.225235,44.80120378260444,1.375,0.03535533905932725,1828.7,1939.3110580822254,872.31,686.5441159896427,2.2800000000000002,0.5374011537017763,14.727272727272727
-0.8926887033333332,0.2976000000000001,5.35536037707361,35.66150771020768,5.0,0.0,12.666666666666666,9.192388155425117,115.01098,25.229902292923175,1.45,0.10606601717798222,1865.6000000000001,2987.243307800689,967.2333333333332,1231.1789720629572,2.216666666666667,0.9404520189781083,18.514285714285716
-3.128535329761904,5.479900000000001,2.1513441010533465,15.688452289922246,2.3333333333333335,0.6666666666666667,15.333333333333334,1.5634719199411433,20.325483433333332,8.804334127835132,0.775,0.3645773809037893,617.1333333333333,1395.8494251808745,244.995,456.04180756812195,2.9266666666666663,1.0536181049655093,43.293103448275865
