time,displacement,force
4.06,0.45182868523696873,1.0832116789427608
4.07,0.4339795470817481,-0.5904196080293168
4.08,0.37364633501685673,1.6329901194525824
4.09,0.3791640753723202,-1.5771280035047572
4.1,0.43390732270173366,2.5167962090407747
4.11,0.3883129469431396,-1.0402375356365177
4.12,0.39441611637685664,2.355595323745787
4.13,0.4372207175410493,-2.575540746990692
4.14,0.44410817032589894,1.8530060860305448
4.15,0.4557253690851598,-0.16598324660304192
4.16,0.368575576394969,-0.0968202850656946
4.17,0.4337418695956049,-0.8967996705433178
4.18,0.4780624993244493,0.7325867121013245
4.19,0.3755302976384623,0.6279344679862401
4.2,0.3962671524301316,-2.450497845775724
4.21,0.3922214871264671,1.1756933828457434
4.22,0.4712256154896416,1.7055727558133087
4.23,0.409963268856014,0.3971886382433637
4.24,0.48360742318275046,-0.15970161321215873
4.25,0.48859025955671137,-1.101170565869748
4.26,0.39971694982011247,-2.0477176569409394
4.27,0.47871467130222867,0.6525404286347355
4.28,0.4350704528324588,0.15393576110351892
4.29,0.4120242614931164,1.859243368035492
4.3,0.4925198204769504,-0.38884670189968384
4.31,0.4491415310149778,-1.1661177071305473
4.32,0.4735196068197361,-1.6134112110367
4.33,0.4830788901665909,-0.4679609288545142
4.34,0.5150087817871069,-0.609197678934139
4.3500000000000005,0.4799909911514801,1.2916374157943875
4.36,0.47993023304447824,3.3168750536365974
4.37,0.5137040124005496,2.8773987361854703
4.38,0.4295575418083217,-1.2312511198021283
4.39,0.4142726518253681,-0.4041685525376028
4.4,0.46471659838323304,-2.653088799654871
4.41,0.4296604908397992,-0.6549832314103192
4.42,0.4991551208737321,-0.752910717462734
4.43,0.4467937143313656,1.2701827336406
4.44,0.5170406083395945,3.2117432278944062
4.45,0.46704759487756586,-0.22613898567044355
4.46,0.4846166756561868,0.8628235017438314
4.47,0.38649654468151734,1.9582799543938707
4.48,0.4029833481161712,0.2999052790725276
4.49,0.44929743539047806,1.914978840483836
4.5,0.49153962107900506,0.22353162095489384
4.51,0.46417658322210986,-1.9379242501746676
4.52,0.4312127100456716,2.5232573507937355
4.53,0.4557939929653329,-5.146848636837682
4.54,0.45010010082974095,0.25123691510410506
4.55,0.4666862330173513,-0.11005853081031045
4.56,0.37680231451770896,-0.8835760548188769
4.57,0.45542257758278953,-2.197124208006246
4.58,0.35919700779538166,0.3931252965414495
4.59,0.5111460383414146,-0.001278749914202236
4.6000000000000005,0.4867348874468821,1.9727738505135768
4.61,0.41645366459875033,-2.297653957673788
4.62,0.4346532545070065,0.22548088813832648
4.63,0.4578523452895581,1.469379851163927
4.64,0.4991501830318416,0.9507606104574973
4.65,0.4895030032568916,-2.5325620341552804
4.66,0.4338574454195585,-1.826338538482342
4.67,0.489288626072936,3.6704492070057086
4.68,0.43588256041620727,3.0888297480787514
4.69,0.4572575299137413,0.3205498288926796
4.7,0.5485434243611366,-0.7246725952933866
4.71,0.38555015514875185,-1.004627237614428
4.72,0.4688941668002436,-1.3839187277633624
4.73,0.5076178371388985,-3.200858916439772
4.74,0.475567915307211,-0.29061038843211817
4.75,0.4432069980080858,-3.7865278385086656
4.76,0.5285812832772955,2.733871863365973
4.77,0.43073526523642025,-2.255041428711196
4.78,0.42469391240676474,-0.05954554103370448
4.79,0.5198229903066657,-0.9756704486267171
4.8,0.47800697347681886,0.7244383122095078
4.81,0.38169921961906134,0.6199778869438256
4.82,0.5428943988817806,-0.21788616943591113
4.83,0.5004991479311509,1.0311520887958812
4.84,0.5023498864302287,0.551420109031359
4.8500000000000005,0.5748187301233977,1.369859012009566
4.86,0.4354665119832445,1.6066963981544127
4.87,0.4653596215359592,-1.2143777756313752
4.88,0.4896359464933863,0.6019598333859869
4.89,0.5093476273928104,0.2659826962885392
4.9,0.49815036376197447,1.235941495330036
4.91,0.5792838247910909,0.05433589154618599
4.92,0.4826766337406324,0.40668153675825885
4.93,0.4800831750796336,1.6094546921536708
4.94,0.5601918101894401,3.62699040467252
4.95,0.47720485341193297,0.023487030144131244
4.96,0.541289589538713,-0.7662157213902483
4.97,0.5413639744258346,-2.54009083358532
4.98,0.46183829491048856,-1.061504516027011
4.99,0.5071775289940311,-1.5841563012656603
5.0,0.5194996288596575,0.873171941927732
5.01,0.4955195429655356,0.5178410761196193
5.02,0.508704674293848,-0.11639446621914154
5.03,0.55236651200468,-0.8103699057598586
5.04,0.46021897375199794,-0.47291442551327095
5.05,0.5160947756512235,0.358232643604227
5.06,0.5317038693806012,-1.2837101838922371
5.07,0.5006033530502682,-0.6882093994617229
5.08,0.5196009508350562,-2.014906749182848
5.09,0.44748387374892235,-0.4761799930270921
5.1000000000000005,0.4895652882803941,1.6939225590560647
5.11,0.5276858561168577,-1.3839160938897288
5.12,0.4932231257362465,-2.6563150411733405
5.13,0.5024212151774567,2.0915521691425516
5.14,0.48816407259662553,-0.34837346517229023
5.15,0.527556857475662,2.34576733287547
5.16,0.502578986298659,0.4352767812640047
5.17,0.49802412723214806,1.2031447866110296
5.18,0.4929362849087443,1.9052738891128835
5.19,0.5512613382580734,2.815275918947075
5.2,0.4860894313614028,0.8043943773750728
5.21,0.5435945373530299,-1.2695921136383295
5.22,0.5340428592265489,0.9394380269011282
5.23,0.47885413077275024,-1.919289828494488
5.24,0.5186146132830322,-3.5296608341483644
5.25,0.5159322064649388,-0.21417347014417867
5.26,0.5198156859941351,0.4615777775658416
5.27,0.5815224987391199,-1.9218393867608676
5.28,0.4862880993909359,-0.2386654871731441
5.29,0.5571728499579148,-0.24885428011431224
5.3,0.5083789583514745,2.9971256629828797
5.31,0.48778575071867064,0.8360948785212152
5.32,0.5167762892108245,-3.3591085519436925
5.33,0.4773223334659217,-2.452806543633961
5.34,0.5561738534403543,0.6862870551915231
5.3500000000000005,0.5988308099645105,-1.7254525588350682
5.36,0.6227921834287349,-1.7229007125360134
5.37,0.5544275766402539,-2.9893305109830073
5.38,0.4657391261189513,0.4584473941178764
5.39,0.550164718952336,0.44368793264165174
5.4,0.48302597607834263,-0.5213270472868867
5.41,0.5773510405773927,-1.8708325818618057
5.42,0.48705231525544934,-1.210420368680872
5.43,0.5258223606492878,-0.7698628894611427
5.44,0.5892405599670194,4.963361227758641
5.45,0.58706502978686,-1.1558319201578136
5.46,0.514430592421509,-1.5815942738198299
5.47,0.669950333351594,3.087292815961359
5.48,0.533076835486221,0.11970432946040357
5.49,0.520644664330837,1.428274345277875
5.5,0.5635457880771807,2.4348604971010475
5.51,0.6135112229911344,-0.05214851098090512
5.52,0.48697527426090986,-0.8917690384909542
5.53,0.513490051792766,-3.2156857769185927
5.54,0.5405455516174185,-1.1996422688694708
5.55,0.5520379093520361,-0.7780832009485827
5.56,0.6033489839512902,0.8498237316019495
5.57,0.5266357750886274,2.077235497889516
5.58,0.5028607458689327,1.4971142551479009
5.59,0.5965693537530777,3.519668192039262
5.6000000000000005,0.5243250245338177,0.1955684333798829
5.61,0.5910743983216236,-3.172705341555905
5.62,0.5411705775575721,2.898811761300089
5.63,0.5273626174959533,-0.7127876260665926
5.64,0.6032801549201906,3.5222752801319768
5.65,0.54975177827976,2.1722448470968927
5.66,0.4990340158039888,0.3007723099734644
5.67,0.60320091301068,3.2324887028129776
5.68,0.5701154151693516,4.22126690594899
5.69,0.5694256834658221,1.4118443684053574
5.7,0.6518245637198206,0.14566765957497427
5.71,0.6124557003887897,2.1104806600387516
5.72,0.5848246514792875,-1.0426590755672247
5.73,0.5244368052087004,-1.2994516823246782
5.74,0.5826189148235377,-0.39548623722640497
5.75,0.5677669967470623,-1.7626596129028465
5.76,0.6491691124016937,-2.7382755277330766
5.77,0.5817357122557065,-1.0141355203721436
5.78,0.5896238423449974,0.9332848607189396
5.79,0.5547599834137166,0.4730000686342735
5.8,0.5844226292788921,-2.318593430094776
5.81,0.5081684711457222,0.3551906040400512
5.82,0.5353025126854675,0.05633313197486804
5.83,0.5274860335179508,-0.03208224643954124
5.84,0.56651563709991,0.7168581930209039
5.8500000000000005,0.5535123043699051,0.8899148222340328
5.86,0.6367821797348954,0.2954698277089259
5.87,0.5652572130366832,-0.2676832506214231
5.88,0.5584698097590184,2.240092375947676
5.89,0.658496256407465,2.554602406322184
5.9,0.5819039157000846,-1.9888599188906064
5.91,0.635189740366677,-2.043771911816405
5.92,0.5147662424376753,-0.7300578733684602
5.93,0.558717858855059,-0.7294039865043248
5.94,0.5788193350031385,-1.7506710081321495
5.95,0.6095541071609082,-1.4260093007408803
5.96,0.5786981015672817,-0.1473671361659656
5.97,0.6273652868011904,0.17438746480998613
5.98,0.5797566914648857,-0.857079847881975
5.99,0.5779612534149016,-3.6275442533286326
6.0,0.5707221374153983,1.4545601830497792
6.01,0.6856531417297012,-0.7177766036795614
6.02,0.5250299338234867,0.11036458856644972
6.03,0.5842526107489745,-2.1940946510157184
6.04,0.4900256597675732,-0.36249186054376253
6.05,0.6577046685063097,3.556429468288281
6.06,0.6073360407393781,-0.5626408783606553
6.07,0.6331583136731718,1.790033480275668
6.08,0.5307196715526178,-0.32806335951550886
6.09,0.6018216811555701,-2.6080543706356702
6.1000000000000005,0.5867076679618528,-3.730879736847694
6.11,0.6169016097751383,1.7232975991445827
6.12,0.6213043931346326,3.2306138857404294
6.13,0.6267382631983903,1.5103424037775677
6.140000000000001,0.623609588654071,-0.9347014930967725
6.15,0.6176522327048829,-2.857026082028141
6.16,0.5967503640150008,1.0992979327600363
6.17,0.6881124837084777,1.1907428446463584
6.18,0.5909066628461861,0.19536942114933736
6.19,0.6024443080091014,-0.3107593862848427
6.2,0.6786232751219572,-1.280539353104078
6.21,0.6842886735968166,-1.7348858222006296
6.22,0.5618049034613529,-1.4753319260296571
6.23,0.5892001662294739,-1.3538928126196257
6.24,0.6931743787546563,-1.4569422510055394
